id,author,created_at,last_modified,downloads,likes,tags,description,url,languages,tasks,size_categories
bzantium/MMMLU,bzantium,2025-01-19 12:21:50+00:00,2025-01-19 12:28:11+00:00,25,0,"['task_categories:question-answering', 'language:ar', 'language:bn', 'language:de', 'language:es', 'language:fr', 'language:hi', 'language:id', 'language:it', 'language:ja', 'language:ko', 'language:pt', 'language:sw', 'language:yo', 'language:zh', 'license:mit', 'size_categories:100K<n<1M', 'format:csv', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'arxiv:2009.03300', 'region:us']","
	
		
		Multilingual Massive Multitask Language Understanding (MMMLU)
	

The MMLU is a widely recognized benchmark of general knowledge attained by AI models. It covers a broad range of topics from 57 different categories, covering elementary-level knowledge up to advanced professional subjects like law, physics, history, and computer science.
We translated the MMLU’s test set into 14 languages using professional human translators. Relying on human translators for this evaluation increases… See the full description on the dataset page: https://huggingface.co/datasets/bzantium/MMMLU.",https://huggingface.co/datasets/bzantium/MMMLU,"['ar', 'bn', 'de', 'es', 'fr', 'hi', 'id', 'it', 'ja', 'ko', 'pt', 'sw', 'yo', 'zh']",['question-answering'],['100K<n<1M']
ouktlab/Hazumi-AffNeg-Data,ouktlab,2025-01-20 05:23:08+00:00,2025-01-20 05:39:44+00:00,8,0,"['language:ja', 'license:cc-by-sa-4.0', 'size_categories:1K<n<10K', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Abstract
	

This dataset comprises exchanges of Yes/No questions from the 
system and corresponding user responses, extracted from the multimodal 
dialogue corpus Hazumi.
It was used to fine-tune our released model.
",https://huggingface.co/datasets/ouktlab/Hazumi-AffNeg-Data,['ja'],[],['1K<n<10K']
AI-Culture-Commons/ai-culture-multilingual-json-dolma,AI-Culture-Commons,2025-01-20 12:17:58+00:00,2025-08-10 22:28:31+00:00,60,2,"['task_categories:translation', 'task_categories:text-generation', 'task_categories:text-classification', 'task_categories:sentence-similarity', 'task_categories:summarization', 'task_categories:fill-mask', 'task_categories:feature-extraction', 'language:en', 'language:fr', 'language:de', 'language:es', 'language:pt', 'language:it', 'language:ja', 'language:ru', 'language:ko', 'language:zh', 'language:hi', 'language:he', 'license:cc-by-4.0', 'size_categories:1K<n<10K', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us', 'multilingual', 'language-modeling', 'text-generation', 'translation', 'machine-translation', 'cross-lingual', 'llm-training', 'transformer-training-data', 'parallel-corpora', 'reasoning-dataset', 'knowledge-base', 'json', 'dolma', 'philosophy', 'culture', 'long-form-content', 'structured-text', 'semantic-similarity', 'educational-material', 'natural-language-understanding', 'jsonl']","
	
		
		AI-Culture Multilingual JSON + DOLMA Corpus
	


16M words · 12 languages · CC-BY-4.0

The AI-Culture corpus contains 5K articles providing comprehensive philosophical and cultural content, exploring the intersection of technology, artificial intelligence, and human culture, perfectly aligned across 12 languages. All content maintains identical parallel structure across translations with zero duplication and editor-curated quality.
This project is maintained by a non-profit digital… See the full description on the dataset page: https://huggingface.co/datasets/AI-Culture-Commons/ai-culture-multilingual-json-dolma.",https://huggingface.co/datasets/AI-Culture-Commons/ai-culture-multilingual-json-dolma,"['en', 'fr', 'de', 'es', 'pt', 'it', 'ja', 'ru', 'ko', 'zh', 'hi', 'he']","['translation', 'text-generation', 'text-classification', 'sentence-similarity', 'summarization', 'fill-mask', 'feature-extraction']",['1K<n<10K']
jaeyong2/LAION-art-EN-improved-captions-translate,jaeyong2,2025-01-21 01:22:17+00:00,2025-01-22 06:58:09+00:00,7,0,"['language:ko', 'language:ja', 'language:th', 'language:vi', 'language:hi', 'language:id', 'license:cc-by-4.0', 'size_categories:100K<n<1M', 'format:parquet', 'modality:image', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Development Process
	


source dataset from recastai/LAION-art-EN-improved-captions
We used Qwen/Qwen2-72B-Instruct model to translate.


	
		
		License
	


Qwen/Qwen2.5-72B-Instruct : https://huggingface.co/Qwen/Qwen2-72B-Instruct/blob/main/LICENSE
recastai/LAION-art-EN-improved-captions : https://huggingface.co/datasets/choosealicense/licenses/blob/main/markdown/cc-by-4.0.md


	
		
	
	
		Acknowledgement
	

This research is supported by TPU Research Cloud program.
",https://huggingface.co/datasets/jaeyong2/LAION-art-EN-improved-captions-translate,"['ko', 'ja', 'th', 'vi', 'hi', 'id']",[],['100K<n<1M']
davidstap/kanji_definitions,davidstap,2025-01-21 10:51:12+00:00,2025-01-21 11:16:25+00:00,10,1,"['task_categories:text-to-image', 'language:en', 'language:ja', 'license:cc-by-sa-3.0', 'size_categories:1K<n<10K', 'format:parquet', 'modality:image', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us', 'kanji']","
	
		
		KanjiVG PNG images with textual descriptions
	

This dataset is an adaptation of KanjiVG by Ulrich Apel. The original SVG files have been converted to 1024x1024 PNG images and enriched with Kanji descriptions of their meaning.

	
		
		Usage
	

>>> import datasets
>>> data = datasets.load_dataset(""davidstap/kanji_definitions"")
>>> data
DatasetDict({
    train: Dataset({
        features: ['image', 'text'],
        num_rows: 6315
    })
})
>>> data['train']
Dataset({
    features:… See the full description on the dataset page: https://huggingface.co/datasets/davidstap/kanji_definitions.",https://huggingface.co/datasets/davidstap/kanji_definitions,"['en', 'ja']",['text-to-image'],['1K<n<10K']
JunSotohigashi/JapaneseWikipediaTypoDataset,JunSotohigashi,2025-01-22 03:40:18+00:00,2025-01-22 08:18:40+00:00,33,0,"['language:ja', 'license:cc-by-sa-3.0', 'size_categories:100K<n<1M', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		日本語Wikipedia入力誤りデータセット
	


	
		
		概要
	

これは京都大学 言語メディア研究室によって公開されているデータセットをHuggingFaceで使用できるよう変換したものです．日本語Wikipedia入力誤りデータセット (v2) - 京都大学 言語メディア研究室  
生成に使用したソースコードはここから参照できます．

	
		
		ライセンス
	

配布元に従い，CC-BY-SA 3.0とします．
",https://huggingface.co/datasets/JunSotohigashi/JapaneseWikipediaTypoDataset,['ja'],[],['100K<n<1M']
JunSotohigashi/JapaneseWikipediaTypoDataset_kanji,JunSotohigashi,2025-01-22 07:54:19+00:00,2025-07-16 04:56:14+00:00,113,0,"['language:ja', 'license:cc-by-sa-3.0', 'size_categories:100K<n<1M', 'format:parquet', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		日本語ウィキペディア入力誤りデータセット (漢字誤変換抽出版)
	


	
		
		概要
	

このデータセットは，京都大学 言語メディア研究室によって公開されているデータセットをHuggingFaceで使用できるよう変換したものです．日本語Wikipedia入力誤りデータセット (v2) - 京都大学 言語メディア研究室  
このデータセットでは，JunSotohigashi/JapaneseWikipediaTypoDatasetから，漢字誤変換のみを抽出しています．誤りの種類がkanji-conversion_aとkanji-conversion_bの事例のみをフィルタリングし，誤り部分の前と後ろに文を分割しました．これにより，pre_textはtext_head + pre_str + text_tailと等価になります．post_textについては，diffsに複数のデータが存在する場合にはそれをすべて適用したあとの文字列であるため，post_textとtext_head + post_str + text_tailが同じになるとは限りません．… See the full description on the dataset page: https://huggingface.co/datasets/JunSotohigashi/JapaneseWikipediaTypoDataset_kanji.",https://huggingface.co/datasets/JunSotohigashi/JapaneseWikipediaTypoDataset_kanji,['ja'],[],['100K<n<1M']
kurogane/DSR1D-Llama-8B-aya-ja-1k-generated,kurogane,2025-01-22 13:41:17+00:00,2025-01-22 13:53:22+00:00,13,0,"['task_categories:text-generation', 'language:ja', 'license:llama3.1', 'size_categories:1K<n<10K', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		DSR1D-Llama-8B-aya-ja-1k-generated
	

これはdeepseek-ai/DeepSeek-R1-Distill-Llama-8Bを用いて、weblab-GENIAC/aya-ja-evol-instruct-calm3-dpo-maskedの最初の1000件の応答をmax_new_tokens=3060で生成させました。
transformers内のbnbの8bitで生成したため、元モデルと比べて若干精度が落ちていると思います。
一部、<think>, </think>, <｜end▁of▁sentence｜>が正常に生成されていないものがあります。
実用性は皆無です。参考程度や前処理の準備用に使ってください。
",https://huggingface.co/datasets/kurogane/DSR1D-Llama-8B-aya-ja-1k-generated,['ja'],['text-generation'],['1K<n<10K']
Sunbread/SyosetuNames-3.5M,Sunbread,2025-01-22 14:17:48+00:00,2025-02-13 18:17:40+00:00,17,1,"['task_categories:text-generation', 'language:ja', 'license:odc-by', 'size_categories:10M<n<100M', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us', 'art', 'novel', 'light-novel', 'fiction', 'literature']","
	
		
		SyosetuNames-3.5M: Japanese Light Novel Character Names Corpus
	


	
		
		Overview
	

This dataset extracts fictional character names from the publicly available text of novels on the Japanese light novel platform ""Shōsetsuka ni Narō"" (syosetu.com), containing approximately 3.5 million unique original and cleaned names. This dataset aims to provide resources for culturally sensitive Natural Language Processing (NLP) tasks, such as name generation, Named Entity Recognition (NER) model… See the full description on the dataset page: https://huggingface.co/datasets/Sunbread/SyosetuNames-3.5M.",https://huggingface.co/datasets/Sunbread/SyosetuNames-3.5M,['ja'],['text-generation'],['10M<n<100M']
WueNLP/mHallucination_Detection,WueNLP,2025-01-23 13:07:04+00:00,2025-02-20 11:30:14+00:00,51,0,"['task_categories:token-classification', 'language:ar', 'language:de', 'language:zh', 'language:tr', 'language:ru', 'language:eu', 'language:fr', 'language:ca', 'language:fi', 'language:it', 'language:ms', 'language:ro', 'language:pt', 'language:ur', 'language:hi', 'language:he', 'language:pl', 'language:sd', 'language:sr', 'language:la', 'language:es', 'language:vi', 'language:eo', 'language:cs', 'language:ko', 'language:ja', 'license:cc', 'size_categories:1K<n<10K', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'arxiv:2502.12769', 'region:us']","
	
		
		Multilingual Hallucination Detection Dataset (mFAVA)
	

The dataset was created as part of the paper: How Much Do LLMs Hallucinate across Languages? On Multilingual Estimation of LLM Hallucination in the Wild
Below is the figure summarizing the multilingual hallucination detection dataset creation (and  multilingual hallucination evaluation dataset):


	
	
	
		Dataset Details
	

The dataset is a multilingual extension of FAVA. The dataset is created by sourcing 150 prompts from 
FAVA… See the full description on the dataset page: https://huggingface.co/datasets/WueNLP/mHallucination_Detection.",https://huggingface.co/datasets/WueNLP/mHallucination_Detection,"['ar', 'de', 'zh', 'tr', 'ru', 'eu', 'fr', 'ca', 'fi', 'it', 'ms', 'ro', 'pt', 'ur', 'hi', 'he', 'pl', 'sd', 'sr', 'la', 'es', 'vi', 'eo', 'cs', 'ko', 'ja']",['token-classification'],['1K<n<10K']
WueNLP/mHallucination_Evaluation,WueNLP,2025-01-23 13:07:42+00:00,2025-02-19 10:03:59+00:00,33,0,"['task_categories:text-generation', 'language:ar', 'language:de', 'language:zh', 'language:tr', 'language:ru', 'language:eu', 'language:fr', 'language:ca', 'language:fi', 'language:it', 'language:ms', 'language:ro', 'language:pt', 'language:ur', 'language:hi', 'language:he', 'language:pl', 'language:sd', 'language:sr', 'language:la', 'language:es', 'language:vi', 'language:eo', 'language:cs', 'language:ko', 'language:ja', 'license:cc', 'size_categories:10K<n<100K', 'format:csv', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'arxiv:2502.12769', 'region:us']","
	
		
		Multilingual Hallucination Evaluation in the wild
	

The dataset was as part of the paper: How Much Do LLMs Hallucinate across Languages? On Multilingual Estimation of LLM Hallucination in the Wild
Below is the figure summarizing the multilingual hallucination evaluation dataset creation (and multilingual hallucination detection dataset):


	
	
	
		Dataset Details
	

The dataset is a high quality synthetic query/prompt and wikipedia reference pair for estimating hallucinations in the… See the full description on the dataset page: https://huggingface.co/datasets/WueNLP/mHallucination_Evaluation.",https://huggingface.co/datasets/WueNLP/mHallucination_Evaluation,"['ar', 'de', 'zh', 'tr', 'ru', 'eu', 'fr', 'ca', 'fi', 'it', 'ms', 'ro', 'pt', 'ur', 'hi', 'he', 'pl', 'sd', 'sr', 'la', 'es', 'vi', 'eo', 'cs', 'ko', 'ja']",['text-generation'],['10K<n<100K']
